,Sentences,Title,Harry Potter
405, dudley had laughed himself silly at harry who spent a sleepl night imagining school the next day where he wa already laughed at for hi baggy clothe and taped glasse ,HP1,True
406, next morning however he had gotten up to find hi hair exactly a it had been before aunt petunia had sheared it off ,HP1,True
407, he had been given a week in hi cupboard for thi even though he had tried to explain that he couldnt explain how it had grown back so quickly ,HP1,True
408, another time aunt petunia had been trying to force him into a revolting old sweater of dudley (brown with orange puff balls) ,HP1,True
409, the harder she tried to pull it over hi head the smaller it seemed to become until finally it might have fitted a hand puppet but certainly wouldnt fit harry ,HP1,True
410, aunt petunia had decided it must have shrunk in the wash and to hi great relief harry wasnt punished ,HP1,True
411, on the other hand hed gotten into terrible trouble for being found on the roof of the school kitchen ,HP1,True
412, dudley gang had been chasing him a usual when a much to harry surprise a anyone else there he wa sitting on the chimney ,HP1,True
413, the dursley had received a very angry letter from harry headmistr telling them harry had been climbing school building ,HP1,True
414, but all hed tried to do (a he shouted at uncle vernon through the locked door of hi cupboard) wa jump behind the big trash can outside the kitchen door ,HP1,True
415, harry supposed that the wind must have caught him in mid jump ,HP1,True
416, but today nothing wa going to go wrong ,HP1,True
417, it wa even worth being with dudley and pier to be spending the day somewhere that wasnt school hi cupboard or mr ,HP1,True
418, figg cabbage smelling living room ,HP1,True
419, while he drove uncle vernon complained to aunt petunia ,HP1,True
420, he liked to complain about things: people at work harry the council harry the bank and harry were just a few of hi favorite subject ,HP1,True
421, thi morning it wa motorcycle ,HP1,True
422, roaring along like maniac the young hoodlum he said a a motorcycle overtook them ,HP1,True
423, i had a dream about a motorcycle said harry remembering suddenly ,HP1,True
424, uncle vernon nearly crashed into the car in front ,HP1,True
425, he turned right around in hi seat and yelled at harry hi face like a gigantic beet with a mustache: motorcycle dont fly ,HP1,True
426, i know they dont said harry ,HP1,True
427, it wa only a dream ,HP1,True
428, but he wished he hadnt said anything ,HP1,True
429, if there wa one thing the dursley hated even more than hi asking question it wa hi talking about anything acting in a way it shouldnt no matter if it wa in a dream or even a cartoon they seemed to think he might get dangerou idea ,HP1,True
430, it wa a very sunny saturday and the zoo wa crowded with familie ,HP1,True
431, the dursley bought dudley and pier large chocolate ice cream at the entrance and then because the smiling lady in the van had asked harry what he wanted before they could hurry him away they bought him a cheap lemon ice pop ,HP1,True
432, it wasnt bad either harry thought licking it a they watched a gorilla scratching it head who looked remarkably like dudley except that it wasnt blond ,HP1,True
433, harry had the best morning hed had in a long time ,HP1,True
434, he wa careful to walk a little way apart from the dursley so that dudley and pier who were starting to get bored with the animal by lunchtime wouldnt fall back on their favorite hobby of hitting him ,HP1,True
435, they ate in the zoo restaurant and when dudley had a tantrum because hi knickerbocker glory didnt have enough ice cream on top uncle vernon bought him another one and harry wa allowed to finish the first ,HP1,True
436, harry felt afterward that he should have known it wa all too good to last ,HP1,True
437, after lunch they went to the reptile house ,HP1,True
438, it wa cool and dark in there with lit window all along the wall ,HP1,True
439, behind the glas all sort of lizard and snake were crawling and slithering over bit of wood and stone ,HP1,True
440, dudley and pier wanted to see huge poisonou cobra and thick man crushing python ,HP1,True
441, dudley quickly found the largest snake in the place ,HP1,True
442, it could have wrapped it body twice around uncle vernon car and crushed it into a trash can but at the moment it didnt look in the mood ,HP1,True
443, in fact it wa fast asleep ,HP1,True
444, dudley stood with hi nose pressed against the glas staring at the glistening brown coil ,HP1,True
445, make it move he whined at hi father ,HP1,True
446, uncle vernon tapped on the glas but the snake didnt budge ,HP1,True
447, do it again dudley ordered ,HP1,True
448, uncle vernon rapped the glas smartly with hi knuckle but the snake just snoozed on ,HP1,True
449, thi i boring dudley moaned ,HP1,True
450, harry moved in front of the tank and looked intently at the snake ,HP1,True
451, he wouldnt have been surprised if it had died of boredom itself no company except stupid people drumming their finger on the glas trying to disturb it all day long ,HP1,True
452, it wa worse than having a cupboard a a bedroom where the only visitor wa aunt petunia hammering on the door to wake you up; at least he got to visit the rest of the house ,HP1,True
453, the snake suddenly opened it beady eye ,HP1,True
454, slowly very slowly it raised it head until it eye were on a level with harry ,HP1,True
455, then he looked quickly around to see if anyone wa watching ,HP1,True
456, he looked back at the snake and winked too ,HP1,True
457, the snake jerked it head toward uncle vernon and dudley then raised it eye to the ceiling ,HP1,True
458, it gave harry a look that said quite plainly: i get that all the time ,HP1,True
459, i know harry murmured through the glas though he wasnt sure the snake could hear him ,HP1,True
460, it must be really annoying ,HP1,True
461, where do you come from anyway ,HP1,True
462, the snake jabbed it tail at a little sign next to the glas ,HP1,True
463, the boa constrictor jabbed it tail at the sign again and harry read on: thi specimen wa bred in the zoo ,HP1,True
464, oh i see so youve never been to brazil ,HP1,True
465, a the snake shook it head a deafening shout behind harry made both of them jump ,HP1,True
466, come and look at thi snake ,HP1,True
467, you wont believe what it doing ,HP1,True
468, dudley came waddling toward them a fast a he could ,HP1,True
469, out of the way you he said punching harry in the rib ,HP1,True
470, caught by surprise harry fell hard on the concrete floor ,HP1,True
471, what came next happened so fast no one saw how it happened one second pier and dudley were leaning right up close to the glas the next they had leapt back with howl of horror ,HP1,True
472, harry sat up and gasped; the glas front of the boa constrictor tank had vanished ,HP1,True
473, the great snake wa uncoiling itself rapidly slithering out onto the floor ,HP1,True
474, people throughout the reptile house screamed and started running for the exit ,HP1,True
475, a the snake slid swiftly past him harry could have sworn a low hissing voice said brazil here i come ,HP1,True
476, the keeper of the reptile house wa in shock ,HP1,True
477, but the glas he kept saying where did the glas go ,HP1,True
478, the zoo director himself made aunt petunia a cup of strong sweet tea while he apologized over and over again ,HP1,True
479, pier and dudley could only gibber ,HP1,True
480, a far a harry had seen the snake hadnt done anything except snap playfully at their heel a it passed but by the time they were all back in uncle vernon car dudley wa telling them how it had nearly bitten off hi leg while pier wa swearing it had tried to squeeze him to death ,HP1,True
481, but worst of all for harry at least wa pier calming down enough to say harry wa talking to it werent you harry ,HP1,True
